ID,DATA,LABEL
MAL_HUAI_TR_368,പാലക്കാട് കൃഷ്ണ കോഫീ പൗഡർ കഴിഞ്ഞേ ഉള്ളൂ ബ്രുവും നെസ്കഫെയും..എല്ലാം....,HUMAN
MAL_HUAI_TR_369,നന്നായിട്ടുണ്ട് ഇതുപോലെ പണ്ട് പാലായിലെ അശോക ഹോട്ടൽ പ്രൈവറ്റ് സ്റ്റാൻഡിലെ അടുത്ത് യൂണിവേഴ്സൽ തിയേറ്റർ സൈഡിലെ ഉണ്ടായിരുന്നതാണ്. വെജിറ്റേറിയൻ ഹോട്ടൽ ആയിരുന്നു. വളരെ പ്രശസ്തമായിരുന്നു. നാടൻ രീതിയിൽ അവിടുത്തെ ഊണ് ഗംഭീരമായിരുന്നു.,HUMAN
MAL_HUAI_TR_370,"പാലക്കാട്‌ കടുകാംകുന്നം എന്ന സ്ഥലത്തെ അമ്മ കുടുംബശ്രീ കാന്റീൻ, ഒന്ന് സന്ദർശിക്കൂ. ഉച്ചയ്ക്ക് 12 മണിയോടുകൂടി എത്തിയാൽ കുറഞ്ഞ വിലയ്ക്ക് ഗംഭീരം ഊണും പിന്നെ ഫിഷ് വെറൈറ്റികളും, ചിലപ്പോൾ നാടൻ കോഴിയും ഒക്കെ ആസ്വദിക്കാം.",HUMAN
MAL_HUAI_TR_371,"സേവ ഒരു നല്ല ഫുഡ് ആണ്. എല്ലായിടത്തും കിട്ടില്ല...... തിരുവനന്തപുരത്ത് കിട്ടും. പക്ഷേ കോമ്പിനേഷൻ വേറേ ആണ്. ഇവിടെ സേവ,പുളിശ്ശേരി , പപ്പടം ആണ് കോമ്പിനേഷൻ",HUMAN
MAL_HUAI_TR_372,"ഇത് പോലുള്ള ആളുകൾ നടത്തുന്ന കടകളിൽ കയറി കണ്ണും പൂട്ടി ആഹാരം കഴിക്കാം ഒരു മായവും ഉണ്ടാവില്ല, വയറും കുളമാവില്ല.. ആരോഗ്യവും നന്നായിരിക്കും..",HUMAN
MAL_HUAI_TR_373,പാലക്കാട്‌ വേറെ അടിപൊളി കട കൾ ഉണ്ട് മണ്ണാർക്കാട്.. അതെ പോലെ അഴിനൂർ ഹരിഹര പുത്രാ ഹോട്ടൽ റോസ്റ്റ് ന് 30 രൂപ സൂപ്പർ ആണ്,HUMAN
MAL_HUAI_TR_374,നിങ്ങൾ കഴിച്ച സാധനം വലിയ ഹോട്ടലുകളിലായിരുന്നെങ്കിൽ അവർ 3000 രൂപ ക്കെങ്കിലും വിൽക്കും ആ അച്ഛന്റെയും അമ്മയുടെയും മനസ്സ്,HUMAN
MAL_HUAI_TR_375,നമ്മുടെ നാട്ടിലെ കട. കപ്പയും ഇറച്ചിയും പിന്നെ സ്നേഹത്തോടെ തരുന്ന അമ്മയും.,HUMAN
MAL_HUAI_TR_376,സൂപ്പർ കപ്പയും ഇറച്ചിയും .പറഞ്ഞത് കറക്റ്റ് ആണ് ഒരു ഫൈവ് സ്റ്റാർ ഹോട്ടലിൽ ചെന്നാലും കിട്ടില്ല ഈ ടേസ്റ്റ്,HUMAN
MAL_HUAI_TR_377,ഞാനും പോയിട്ടുണ്ട് സൂപ്പർ ഇറച്ചിക്കറി ആണ് പഴേ രീതിയിൽ ഉണ്ടാകുന്ന കറി ടീം ആയിട്ട് കട്ടനടിക്കാൻ ബെസ്റ്റ് ടൗച്ചിങ്‌സ് ആണ്,HUMAN
MAL_HUAI_TR_378,ഞാൻ ഈ അമ്മച്ചീടെ കടയിൽ നിന്നും കപ്പയും ബീഫും മുമ്പ് ഒരുപാട് തവണ പാർസൽ വാങ്ങി കഴിച്ചിട്ടുണ്ട് നല്ലരുചിയാണ്,HUMAN
MAL_HUAI_TR_379,"സൂപ്പറായിട്ടുണ്ട് ഇത്രയും  ബീഫ് കറിയും  കപ്പയും  കൊടുത്താൽ അവർക്ക് വലിയ  ലാഭമൊന്നും കിട്ടില്ല.. അവർക്ക് ആയുസും  ആരോഗ്യവും കൊടുക്കട്ടെ ഈശ്വരൻ.. ഒരു കുറവുണ്ട് ആ തിളച്ച ബീഫ് പ്ലാസ്റ്റിക് കവറിൽ  കൊടുക്കുന്നത്  അപകടമാണ്,  ഒരു അലുമിനിയം ഫോയിൽ കവറിൽ  ആക്കിയാൽ നന്നായിരിക്കും, അതിന്റ ക്യാഷ് കൂടി  വാങ്ങിയാൽ  പെർഫെക്ട്..",HUMAN
MAL_HUAI_TR_380,അല്ലെങ്കിലും കൊട്ടാരക്കര ഭാഗത്തുള്ള പഴയ അമ്മമാർക്ക് ഇറച്ചിക്കറി സൂപ്പർ ആയി വെക്കും. എന്റെ അമ്മയുടെ നാട് കൊട്ടാരക്കര കോക്കാട് ആണ്. എനിക്ക് നല്ല പോലെ അറിയാം അതുകൊണ്ടാണ് പറഞ്ഞത്. എന്തായാലും ഇവിടന്ന് പോണം,HUMAN
MAL_HUAI_TR_381,കണ്ടിട്ട് വായിൽ വെള്ളം ഓ ഓ കപ്പയും ഇറച്ചികറിയും ആ സൂപ്പർ ആണല്ല ആ വഴി ഇനി യാത്ര ചെയ്യുന്നുമ്പോൾ ഇവിടെ നിന്ന് കഴിക്കണം,HUMAN
MAL_HUAI_TR_382,മീൻ കഴിക്കണം എങ്കിൽ മീൻ ചട്ടി യിൽ നിന്ന് തന്നെ കഴിക്കണം. എന്താ ടേസ്റ്റ്,HUMAN
MAL_HUAI_TR_383,"എന്തൊക്ക   പറഞ്ഞാലും  ശരി   ചോറ്  വേണ്ടാന്ന്   എങ്ങനെ   പറയാൻ  കഴിയും     . മീൻ   വിഭവങ്ങളേ    സ്തുതി  . ചോറിനോടും  ,  മീനോടുമുള്ള     കൊതി  എല്ലാ  ഒരുമാതിരി  മലയാളിക്കും   ഒന്നു  വേറെ  തന്നെ     . ഏതിനെയാ   എടുത്തു  പറയേണ്ടത്  എന്നറിയില്ല   ...   എല്ലാം  ഇഷ്ട്ടവിഭവങ്ങൾ   . മതി  നിർത്തുവാണെ   ..  കൊതി  സഹിക്കാൻ  വയ്യേ   ..    ",HUMAN
MAL_HUAI_TR_384,ഇന്നത്തെ സൂപ്പർ സ്റ്റാർ കളാഞ്ചി തന്നെ... മീൻ വരഞ്ഞത് തന്നെ ഒരു കലാകാരൻ ആണെന്ന് തോന്നുന്നു...,HUMAN
MAL_HUAI_TR_385,കോഴിക്കോടൻ ബിരിയാണി കഴിക്കണം മക്കളെ...കോഴിക്കോട് പാരഗൺ... അല്ലെങ്കിൽ ഹോട്ടൽ ഹോട്ടൽ റഹ്മത്ത്..,HUMAN
MAL_HUAI_TR_386,ദോശ ടു നാട്ടു കോഴി കുഴമ്പു വരെ നമ്മുടെ സ്വന്തം തമിഴ് നാട് ......,HUMAN
MAL_HUAI_TR_387,"മുരുകാഹോട്ടലിലെബ്രേക്ക്‌ഫാസ്റ്റുംപ്രഭുഹോട്ടൽ(നാഗർകോവിൽ)മട്ടൺബിരിയാണിയുംസൂപ്പർ,",HUMAN
MAL_HUAI_TR_388,രസവട ഒരു നൊസ്റ്റാൾജിയ ആണ് ഞാൻ എറണാകുളത്തു പല ഹോട്ടലിലും അന്വേഷിച്ചു കിട്ടിയില്ല . നാഗർകോവിൽ ബിരിയാണി ചെന്നൈ ബിരിയാണി സ്റ്റൈൽ തന്നെ ആണല്ലോ .,HUMAN
MAL_HUAI_TR_389,സ്വീറ്സ് പരിചയപെടുത്തൽ പൊളിച്ചു  തിരുനെൽവേലി ഹൽവ ഡാ,HUMAN
MAL_HUAI_TR_390,വൃത്തിയോടെ ഭക്ഷണം വാചക ചെയ്യലും അത് സർവ്വ ചെയ്യലും അങ്ങനത്തെ ഒരു വ്യക്തിയാണ് ഫിറോസ് ഇക്കാ,HUMAN
MAL_HUAI_TR_391,ഞാൻ ഇവിടെ തമിഴ് നാട് ആണ്.മധുര്യ  ആണ്. .ഇവിടെത്തെ അധിക സ്വീറ്റ് ഞാൻ കഴിച്ചുട്ടുണ്ട് പൊളി ആണ്.കേരള സ്വീറ്റ് -തമിഴ് സ്വീറ്റ് രണ്ടും വേറെ രുചി ആണ്,HUMAN
MAL_HUAI_TR_392,പൊളി തട്ടുകട ഫുഡ്‌ സൂപ്പർ സ്പെഷ്യൽ ഷേക്ക്‌ അടിപൊളി ആയിട്ടുണ്ട്,HUMAN
MAL_HUAI_TR_393,എറണാകുളത്തും കോട്ടയത്തും കൊല്ലത്തും തിരുവനന്തപുരത്തും ഫൈവ് സ്റ്റാർ ത്രീസ്റ്റാർ സെവൻ സ്റ്റാർ ഹോട്ടലുകളിൽ കിട്ടുന്ന ഫുഡ്..... അതേ നിലവാരത്തിൽ കുറഞ്ഞ വിലയിൽ കോഴിക്കോട് തട്ടുകടയിൽ നിന്ന് പോലും ലഭിക്കും എന്നതാണ് കോഴിക്കോടിന്റെ ഭക്ഷണ പെരുമ,HUMAN
MAL_HUAI_TR_394,"കൊഴക്കോട്ചിന്തവളപ്പിൽതട്ട്കടയിലെ,ഫുഡുംസുരേഷ്ജ്യുസ്,&ബേക്സ്,ലെജ്യുസുംസൂപ്പർ,",HUMAN
MAL_HUAI_TR_395,അവിടുത്തെ ഊണ് അടിപൊളി ആണ്.. കുറച്ചു മുൻപ് ആ വഴി പോയപ്പോൾ കഴിച്ചിരുന്നു,HUMAN
MAL_HUAI_TR_396,പ്ലെയ്റ്റിനകത്തു വാഴയിലയിൽ പൊറോട്ട വെച്ചത്... അത് വ്യത്യസ്തമായ്‌ തോന്നി..,HUMAN
MAL_HUAI_TR_397,"എന്റെ നാട്ടിലെ ഹോട്ടൽ ആണ് ഇത് . ഇവിടുത്തെ പൊറാട്ടയും ബീഫും ഒരു രക്ഷയും ഇല്ലാ,കിടു ഐറ്റം ആണ്",HUMAN
MAL_HUAI_TR_398,"പേരാമംഗലംരാമകൃഷ്ണഹോട്ടലിലെ,പൊറോട്ടയും,ബീഫ്കറിയുംദോശയുംചമ്മന്തിയുംബീഫ്കറിയുംഊണുംസൂപ്പർ,",HUMAN
MAL_HUAI_TR_399,"കപ്പയും  ,  മീൻ കറിയിൽ  നിന്നും   തുടങ്ങാം    .   ഫ്രഷ് മീൻ  വിഭവങ്ങൾ     . ഊണ്  പൊളി  ",HUMAN
MAL_HUAI_TR_400,നന്നായിട്ടുണ്ട്. ചോറും സാമ്പാറും കൂടെ മീൻ വറതതും ഹൊ ആലോചികാൻ വയ്യ .,HUMAN
MAL_HUAI_TR_401,"ഞാൻ ഈ ഫേസ് വാഷ് കഴിഞ്ഞ മാസമാണ് തുടങ്ങിയത്, സ്കിൻ ഫീൽ ചെയ്യുന്നതിൽ ഒരു മാറ്റം കണ്ടു",AI
MAL_HUAI_TR_402,"തണുപ്പ് കാലത്ത് എന്റെ സ്കിൻ എപ്പോൾ ഡ്രൈ ആയിരുന്നെങ്കിലും, ഈ ഫേസ് വാഷ് ഉപയോഗിച്ചാൽ ഒരു ഫ്ലേക്ക് പോലും വരാറില്ല.",AI
MAL_HUAI_TR_403,ഇതുപോലുള്ള ലൈറ്റായ സ്കിൻകെയർ പ്രോഡക്റ്റ് തുടങ്ങാൻ നല്ലതാണ്.,AI
MAL_HUAI_TR_404,"രാവിലെ ഇത് ഉപയോഗിച്ചു, രാത്രി മറ്റൊരു മോയ്സ്ചുറൈസർ ചേർക്കാൻ പറ്റിയ കാംബിനേഷൻ ആണ്.",AI
MAL_HUAI_TR_405,"ഈ ഫേസ് വാഷ് റഗുലർ ആയി ഉപയോഗിച്ചാൽ, ബ്ലാക്ക് ഹെഡ്സും ഓയിലിനസും കുറയുന്നു.",AI
MAL_HUAI_TR_406,"പ്രൊഡക്റ്റ് മാറ്റിയാൽ വലിയ പ്രോബ്ലം ഉണ്ടാകില്ല, പക്ഷേ കൺസിസ്റ്റൻസി മെയിൻ്റെയിൻ ചെയ്താൽ നല്ല റിസൾട്ട് കിട്ടും.",AI
MAL_HUAI_TR_407,ഞാൻ സ്കിൻകെയറിൽ കേറേ ശ്രദ്ധിക്കാറില്ല. അതിനാൽ ഇതുപോലെ എളുപ്പത്തിൽ ഉപയോഗിക്കാൻ പറ്റിയതാണെങ്കിൽ മാത്രം എടുക്കാം.,AI
MAL_HUAI_TR_408,"ഞാൻ മുമ്പ് പല ബ്രാൻഡുകൾ ഉപയോഗിച്ചിട്ടുണ്ട്, പക്ഷേ ഇതു പോലൊരു സിംപിള്‍ ഫേസ് വാഷ് നല്ല ഫീൽ തരുന്നു.",AI
MAL_HUAI_TR_409,"സ്മൈറ്റൻ പ്രൊഡക്റ്റുകൾ നല്ലതിനാണ് കേൾവിയുണ്ടായത്, ഇനി റഫറൽ വഴി കൂടി പോയിന്റ്സ് വാരിക്കൂട്ടി വാങ്ങാൻ പണിയുണ്ട്.",AI
MAL_HUAI_TR_410,ഇവിടെ നിന്ന് വാങ്ങിയ ചുരിദാർ ഇട്ടപ്പോൾ ഒരപൂർവ ലുക്കാണ് കിട്ടിയത്.,AI
MAL_HUAI_TR_411,ഈ മേക്കപ്പ് സ്പോഞ്ച് ഉപയോഗിച്ചതിന് ശേഷം എപ്പോഴും സോപ്പ് കൊണ്ട് വാഷ് ചെയ്യണം.,AI
MAL_HUAI_TR_412,ലിപ്സ്റ്റിക്ക് നീക്കം ചെയ്യാൻ ഈ മേക്കപ്പ് റിമൂവർ നല്ല ഫലമുണ്ട്.,AI
MAL_HUAI_TR_413,"ഞാൻ വാങ്ങിയ ബ്ലഷ് ബ്രഷ് മിക്കവാറും ഷേഡ്സ് ചേരുന്നില്ല, നിങ്ങൾക് ഇഷ്ടമായി പറ്റിയോ?",AI
MAL_HUAI_TR_414,ഐഷാഡോ അണിയുമ്പോൾ സ്മജ് ആകാതെ വേണമെങ്കിൽ ഈ പ്രൈമർ ട്രൈ ചെയ്യൂ.,AI
MAL_HUAI_TR_415,"ചൂടുള്ള കാലാവസ്ഥയിൽ ഫൗണ്ടേഷൻ ആകെ ഒലിച്ചുപോകുന്നു, അതിനാൽ മട്ട് ഫിനിഷ് മെക്കപ്പ് ബേസാണ് ഉപയോഗിക്കുന്നത്.",AI
MAL_HUAI_TR_416,വിഷ്കെയർ സിറം എന്റെ ഫ്രണ്ട് ഉപയോഗിച്ചു. എനിക്ക് കണ്ടപ്പോൾ തന്നെ ചെറിയ മാറ്റം തോന്നി.,AI
MAL_HUAI_TR_417,ഫേസ് ക്രീമുകൾക്കു പകരം ത്വക്ക ശൈത്യത്തിനായി അലോവേറ ജെൽ ഉപയോഗിക്കുക.,AI
MAL_HUAI_TR_418,ഈ ലിപ് പെയിൻട്ട് മുകളിൽ ലിപ് ഗ്ലോസ് ചേർക്കുന്നതാണ് ബെസ്റ്റ്.,AI
MAL_HUAI_TR_419,"ഞാൻ അടുത്തിടെ വാങ്ങിയ കറക്ടർ ഫോർമുലയിൽ ചെറിയ പരിക്കുണ്ടായി, അത് നിങ്ങളുടെയുമായി പ്രശ്നമുണ്ടാക്കാതെ തോട്ടുണ്ടോ?",AI
MAL_HUAI_TR_420,സെഫോറയിൽ നിന്ന് വാങ്ങിയ ഐഷാഡോ പാലറ്റ് നേരെ കാഴ്ചയിൽ നല്ലത് തോന്നിയെങ്കിലും കളറുകൾ അനുയോജ്യമല്ല.,AI
MAL_HUAI_TR_421,"മീശോയിൽ ലഭ്യമായ ഭക്ഷണ പാത്രങ്ങൾ എല്ലാം അടിപൊളിയായിരുന്നു, വളരെ വിലക്കുറവ് കൂടിയവ.",AI
MAL_HUAI_TR_422,"വാങ്ങിയ മേശ കവർ നല്ല ക്വാളിറ്റി ആണ്, ഞങ്ങൾ വീടിനും ഒരു എക്സ്ട്രാ ഓർഡർ ചെയ്തു.",AI
MAL_HUAI_TR_423,മീശോയിൽ നിന്ന് കിട്ടിയ ഇവിടുത്തെ ഡീൽസ് എല്ലാം കൊള്ളാം. ഇത് പോലെ മറ്റൊന്നും ഇത്ര എളുപ്പത്തിൽ കിട്ടിയിട്ടില്ല.,AI
MAL_HUAI_TR_424,വീട് സജ്ജമാക്കാൻ വേണ്ടിയുള്ള ചെറിയ ഉപകരണങ്ങൾ മീശോയിൽ നിന്ന് വാങ്ങിയപ്പോൾ വളരെ ഉപകാരപ്രദമായി തോന്നി.,AI
MAL_HUAI_TR_425,ഈ ടേബിൾ ടോപ്പ് ഐറ്റം വളരെ ഉപകാരപ്രദം. ഇത് മീശോയിൽ നിന്നുള്ള ഏറ്റവും നല്ല വാങ്ങലാണ്.,AI
MAL_HUAI_TR_426,നിസ്സാര തുകയിൽ ഇത്രയ്ക്ക് ക്വാളിറ്റിയുള്ള സാധനങ്ങൾ കിട്ടുമെന്ന് പ്രതീക്ഷിച്ചില്ല.,AI
MAL_HUAI_TR_427,മീശോയിൽ നിന്ന് വാങ്ങിയ ഓർണമെന്റുകൾ സത്യത്തിൽ വിലകുറവിൽ മികച്ച തരത്തിലാണ്.,AI
MAL_HUAI_TR_428,ഈ പ്രോഡക്റ്റിന്റെ പാക്കേജിംഗ് കണ്ട് അതിശയിച്ചു. മീശോ വാങ്ങിയവ ഏറ്റവും സുരക്ഷിതമായി എത്തിച്ചു.,AI
MAL_HUAI_TR_429,മീശോയിലെ കാർപെറ്റുകൾ വാട്ടർപ്രൂഫ് ആയതും മനോഹരമായ ഡീസൈൻ ആയതും കണ്ടപ്പോൾ എടുത്തു.,AI
MAL_HUAI_TR_430,ഈ ഡൈനിംഗ് ടേബിളിന്റെ ഉപരിതലത്തിൽ വാക്‌സ് കോട്ട് ചേർത്താൽ സ്ക്രാച്ചുകൾ വരാതിരിക്കും,AI
MAL_HUAI_TR_431,"ഈ മോഡലിന് 5 ജി ബാൻഡ് കുറവാണെന്ന് കേട്ടു, ഇന്ത്യയ്ക്ക് അനുയോജ്യമായ മറ്റ് ഓപ്ഷനുകൾ നോക്കാം.",AI
MAL_HUAI_TR_432,ഈ ക്യാമറ മൊഡ്യൂൾ കണ്ടാൽ തോന്നും ഡിഎസ്എൽആർ  കൊണ്ടുവരേണ്ടെന്ന്.,AI
MAL_HUAI_TR_433,"ഫോണിന്റെ ഡിസൈൻ വളരെ സിംപിളാണ്, പ്രാവർത്തികതയെ മുൻഗണനയിൽ വച്ച ആളുകൾക്ക് ഇത് പറ്റും.",AI
MAL_HUAI_TR_434,ബിൽഡ് ക്വാളിറ്റിക്ക് അത്ര മേൽക്കോയ്മ ഇല്ലെങ്കിലും വിലക്കുറവ് കണ്ട് മാറ്റമൊന്നും തോന്നുന്നില്ല.,AI
MAL_HUAI_TR_435,"സ്മാർട്ട്‌ഫോണിന്റെ മുകളിൽ കാണുന്ന ഗ്രില്ല് ശബ്ദത്തിനായി മാത്രം അല്ല, കോലിങ് ഫാൻ ഉള്ളത് ശ്രദ്ധിക്കണം.",AI
MAL_HUAI_TR_436,ഈ ബ്രാൻഡിന്റെ ഫോൺ നീണ്ടകാലം ഉപയോഗിക്കാമെങ്കിലും അപ്ഡേറ്റ്‌സ് വരുത്താൻ കാലതാമസം ഉണ്ടാകും.,AI
MAL_HUAI_TR_437,"ഈ ഫോണിന്റെ ക്യാമറ പരമാവധി ലൈറ്റ് ഉപയോഗിച്ച് നല്ല ഫോട്ടോകൾ എടുത്തിട്ടുണ്ട്, പക്ഷേ ലോ ലൈറ്റിൽ വലിയ പ്രതീക്ഷ വേണ്ട.",AI
MAL_HUAI_TR_438,"ലാവയുടെ പുതിയ മോഡൽ പഴയവയേക്കാൾ മെച്ചപ്പെട്ടതായി തോന്നുന്നു, ഇത്രക്ക് പുനരുജ്ജീവനം ഇതുവരെ കണ്ടില്ല.",AI
MAL_HUAI_TR_439,ഫോണിന്റെ ഫിനിഷിംഗ് അത്ര ഷാർപ്പ് അല്ലെങ്കിലും ബാക്കിൽ പിഴവുകളൊന്നും കാണുന്നില്ല.,AI
MAL_HUAI_TR_440,"ഒരു സ്മാർട്ട്‌ഫോണിൽ കാണേണ്ട പ്രധാന വിഷയം നെറ്റ്വർക്ക് ആണ്, അതിനൊത്ത് ഈ മോഡൽ വളരെ മികച്ചതാണ്.",AI
MAL_HUAI_TR_441,"ഇത് കുറച്ച് ഭാരമാണ്, ഒരു കൈയിൽ പിടിച്ചു ഉപയോഗിക്കാൻ പറ്റുന്ന പോലെ തൂക്കം കുറയ്ക്കുന്നതാണ് വേണ്ടത്.",AI
MAL_HUAI_TR_442,"ബഡ്ജറ്റ് വിഭാഗത്തിൽ ഈ ഫോണിന്റെ ഫീച്ചറുകൾ ഒന്ന് നോക്കുക, പ്രായോഗികമായി ഏറ്റവും ഗുണമേന്മയുള്ളത് ഇതാണ്.",AI
MAL_HUAI_TR_443,ഇത്തരത്തിലുള്ള മോട്ടോ ഫോണുകൾക്ക് മാലിന്യ സോഫ്റ്റ്‌വെയറില്ല. ക്ലീൻ ആൻഡ്രോയിഡ് അനുഭവം തന്നെ.,AI
MAL_HUAI_TR_444,സാധാരണ സ്മാർട്ട്ഫോണുകൾക്ക് നേരെ മുട്ടുമ്പോഴും സ്ക്രീൻ ഡാമേജ് ഇല്ലാതെ സ്മാർട്ട് ആയിരിക്കുന്ന ഫോണാണ് ഇതിൽ ഏറ്റവും പ്രധാനപ്പെട്ടത്.,AI
MAL_HUAI_TR_445,ഈ ഫോണിന്റെ ഡിസ്‌പ്ലേ ക്വാളിറ്റി കണ്ടാൽ തോന്നും സിനിമ തിയേറ്ററിലേക്ക് പോയി.,AI
MAL_HUAI_TR_446,"വീഡിയോ കോൾസിനായുള്ള ഫ്രണ്ട് ക്യാമറ വളരെ ക്രീയാർ ക്ലാരിറ്റി നൽകി, നല്ല വിജയകരമായ സംരംഭം.",AI
MAL_HUAI_TR_447,ഇതേ ഫോണിൽ ബാറ്ററി ഫാസ്റ്റ് ചാർജ് ആകുന്നുണ്ടെങ്കിലും 5000 എംഎഎച്ച് ബാക്കപ്പിന് വലിയ കാര്യമില്ല.,AI
MAL_HUAI_TR_448,ഫോണിന്റെ സ്പീക്കർ നല്ല ബാസുമായി സജ്ജമാക്കിയത് സംഗീത സ്നേഹികൾക്ക് പറ്റിയതാണ്.,AI
MAL_HUAI_TR_449,"മൂവാറ് മണിക്കൂർ ഗെയിമിങ് നടന്നിട്ടും ഫോണിന്റെ താപനില ക്രമമായിരുന്നു, കൂൾ സോഫ്റ്റ്‌വെയർ ഫീച്ചർ വെറും അത്ഭുതം.",AI
MAL_HUAI_TR_450,"ഞാൻ ഇവിടെ ക്യാമറ നോക്കിയിട്ടില്ല, പക്ഷേ ഈ പ്രോസസർ ദിനവും ഗെയിമിംഗ് ആളുകൾക്ക് പൊളി.",AI
MAL_HUAI_TR_451,ഈ ഫോണിന്റെ സ്റ്റൈലിഷ് ലുക്കിൽ നിങ്ങൾക്ക് എപ്പോഴും ചൂടാകാത്ത ഡിസൈൻ ലഭിക്കും.,AI
MAL_HUAI_TR_452,തിയറ്ററിൽ കുടുംബസമേതം കാണാൻ പറ്റിയ ഒരു തകർപ്പൻ ചിത്രം.,AI
MAL_HUAI_TR_453,"പടം കണ്ട് വരുമ്പോൾ, മുട്ടച്ചർവ് തോന്നിയ സിനിമ എന്നെപ്പോലും കണ്ടിട്ടില്ല!",AI
MAL_HUAI_TR_454,ചിത്രത്തിന്റെ പശ്ചാത്തല സംഗീതം കൊണ്ട് തന്നെ വേറിട്ട അനുഭവം.,AI
MAL_HUAI_TR_455,"മെയിൻ ഹീറോന്റെ കാമെറ ഒന്നു കൂടിയാൽ, ഇങ്ങനെയൊന്നും ഉണ്ടാകില്ല എന്ന് കരുതുന്നു.",AI
MAL_HUAI_TR_456,ഇത്രയും പവറുള്ള കഥയോട് അസാധാരണ ട്രീറ്റ്മെന്റ് നൽകി.,AI
MAL_HUAI_TR_457,പടത്തിന്റെ ലൊക്കേഷൻസ് കൊണ്ടുള്ള വിസ്വൽ ട്രീറ്റ്. സിമ്പ്ലി മൈൻഡ്‌ബ്ലോയിങ്!,AI
MAL_HUAI_TR_458,വില്ലൻ കഥാപാത്രം ഈ മൂവിയുടെ മെയിൻ ഹൈലൈറ്റ്. അസ്സൽ അഭിനയമെന്ന് പറയാം.,AI
MAL_HUAI_TR_459,"ഇത്രയും വലിയ പ്രതീക്ഷയുമായി പോയി, പക്ഷേ വരട്ടെ പടം ഒരു ഓക്കെ അനുഭവമായി തീർന്നു.",AI
MAL_HUAI_TR_460,"പടം തുടങ്ങിയപ്പോൾ വലിയ ഹോസിപ്പൊ, പക്ഷേ ഇടയ്ക്കുപോയി മൊത്തം ബോർ ആകുന്നു.",AI
MAL_HUAI_TR_461,പടത്തിന്റെ സോങ് ആൽബം തീർച്ചയായും ബോക്‌സ്‌ ഓഫീസിൽ ഹിറ്റ് ചെയ്യും.,AI
MAL_HUAI_TR_462,"ആക്‌ഷൻ സീക്വൻസുകൾ കൊടുത്തു പൊളിച്ചു, പക്ഷേ കഥ അത്ര തികഞ്ഞില്ല.",AI
MAL_HUAI_TR_463,കോമഡിയുടെ പേരിൽ അസഹനീയമായ ഡയലോഗുകൾ നിറച്ച പടം.,AI
MAL_HUAI_TR_464,അവാർഡിനായി മാത്രം എടുത്ത പടം പോലെ തോന്നി. പൊതു പ്രേക്ഷകർക്ക് അങ്ങനെ കൊതിയുള്ളു എന്ന് തോന്നുന്നില്ല.,AI
MAL_HUAI_TR_465,"ക്യാഷെ, എഫക്ട്സ് ഒക്കെ കിടിലൻ, പക്ഷേ എവിടെയോ അതിന് പൂർണ്ണത അനുഭവപ്പെടുന്നില്ല.",AI
MAL_HUAI_TR_466,"കാഴ്ചവശങ്ങൾ കൊണ്ട് മാത്രമേ ഈ പടം വിജയിച്ചിട്ടുള്ളു, എന്നാൽ ഉള്ളടക്കം വളരെ സാധാരണമായിരുന്നു.",AI
MAL_HUAI_TR_467,"പടത്തിന്റെ എഡിറ്റിങ്ങ് അത്ര നല്ലതായിരുന്നില്ല, പാരാ ദൃശ്യം ഇടയ്ക്ക് വലിച്ചു നീട്ടിയ ചടി കാണിച്ചു.",AI
MAL_HUAI_TR_468,"എല്ലാവരും പറയുന്നത് പോലെ ഓകെ ആണ്, പക്ഷേ ഫാമിലി പാക്കിൽ നിന്നെ എന്തോ കുറവുണ്ട്.",AI
MAL_HUAI_TR_469,ക്ലൈമാക്സ് സീൻ കണ്ട് എല്ലാവരും സ്റ്റാൻഡപ്പ് ആയി ചീറനിമിഷം പിടിക്കും! ഒരു മാസ് മൂവിയുടെ സമ്പൂർണ്ണ തകർപ്പൻ അനുഭവം.,AI
MAL_HUAI_TR_470,ഈ വർഷത്തെ മികച്ച സ്ക്രിപ്റ്റ് ഉള്ള സിനിമ. പ്രേക്ഷകന്റെ മനസ്സിൽ സ്പർശിക്കുന്നുണ്ട്.,AI
MAL_HUAI_TR_471,"പടം കണ്ട് താൻ പണമിടീച്ച ഒരു തോന്നൽ വന്നില്ല, പക്ഷേ രണ്ടാമത്തെ തവണ കാണില്ല.",AI
MAL_HUAI_TR_472,"സോണി ടിവി ഇറ്റൽ 4 വർഷം കഴിഞ്ഞു, ഇപ്പോഴും ഏറ്റവും മികച്ച ഫീച്ചർ സഹിതം പ്രവർത്തിക്കുന്നു.",AI
MAL_HUAI_TR_473,"സോണി ടിവി വാങ്ങിയിട്ട് ഒരുപാട് സമയം കഴിഞ്ഞു, ക്ലിയർ ഡിസ്പ്ലേ ആണു, എത്രയും മനോഹരമാണ്.",AI
MAL_HUAI_TR_474,"മാരുതി ഫ്റോംക്സിന്റെ ലുക്ക് അത്ര പറ്റി, ഡിസയർ അതിന് താഴെ കാണാം.",AI
MAL_HUAI_TR_475,"വണ്ടി പവർ ഫുൾ ആണെങ്കിൽ, ടർബോ പെട്രോൾ എൻജിൻ ഉണ്ടെങ്കിൽ എനിക്ക് ആ വണ്ടി വാങ്ങിയേനെ.",AI
